delay_in_seconds,luminosity,avg_temperature,avg_atm_pressure,avg_wind_speed,incidents,Month,Hour,Day,Afternoon,Dawn,Evening,Morning,EM579,N101,N105,N310,N207,N309,IC5,R206,N206
0.0,0,0.20588235294117646,0.7714285714285722,0.45815690999132613,0,0.9999999999999999,0.21739130434782608,1,0,1,0,0,0,1,0,0,0,0,0,0,0
0.0,0,0.32352941176470584,0.7428571428571438,0.45815690999132613,0,0.9090909090909091,0.9130434782608695,4,0,0,1,0,0,1,0,0,0,0,0,0,0
0.0040253018976423235,2,0.5588235294117647,0.6857142857142868,0.7472217363092141,3,0.1818181818181818,0.6086956521739131,3,1,0,0,0,0,1,0,0,0,0,0,0,0
0.032620764031350793,2,0.4411764705882353,0.7714285714285722,0.6711877414712396,2,0.1818181818181818,0.7826086956521738,2,1,0,0,0,0,1,1,0,0,0,0,0,0
0.0,0,0.3529411764705882,0.571428571428573,0.0,2,0.5454545454545454,0.17391304347826086,5,0,1,0,0,0,1,0,0,0,0,0,0,0
0.0,2,0.4411764705882353,0.571428571428573,0.45815690999132613,0,0.4545454545454545,0.43478260869565216,1,0,0,0,1,0,1,0,0,0,0,0,0,0
0.032620764031350793,2,0.7058823529411764,0.6571428571428584,0.2890648263178878,2,0.8181818181818182,0.6086956521739131,6,1,0,0,0,0,1,1,0,0,0,0,0,0
0.0,0,0.5,0.6285714285714299,0.0,0,0.5454545454545454,0.2608695652173913,1,0,1,0,0,0,1,0,0,0,0,0,0,0
0.0,0,0.20588235294117646,0.6857142857142868,0.45815690999132613,0,0.9999999999999999,0.30434782608695654,5,0,0,0,1,0,1,0,0,0,0,0,0,0
0.6886141460609546,0,0.29411764705882354,0.8000000000000007,0.2890648263178878,4,0.9999999999999999,0.7391304347826086,2,1,0,0,0,0,1,1,0,0,0,0,0,0
0.2563254744105808,2,0.5,0.40000000000000213,0.7472217363092141,4,0.2727272727272727,0.6086956521739131,6,1,0,0,0,0,1,0,0,0,0,0,0,0
0.0,2,0.4411764705882353,0.37142857142857366,0.45815690999132613,2,0.4545454545454545,0.5217391304347826,1,0,0,0,1,0,1,0,0,0,0,0,0,0
0.03982173663024727,0,0.2647058823529412,0.8000000000000007,0.2890648263178878,1,0.1818181818181818,0.9565217391304348,5,0,0,1,0,0,1,0,0,0,0,0,0,0
0.05592294422081656,2,0.4117647058823529,0.6285714285714299,0.0,4,0.2727272727272727,0.6956521739130435,3,1,0,0,0,0,1,1,0,0,0,0,0,0
0.0,0,0.3529411764705882,0.8285714285714292,0.8115075629572489,0,0.1818181818181818,0.8260869565217391,1,0,0,1,0,0,1,0,0,0,0,0,0,0
0.032620764031350793,2,0.47058823529411764,0.6285714285714299,0.2890648263178878,2,0.9090909090909091,0.6956521739130435,1,1,0,0,0,0,1,0,0,0,0,0,0,0
0.030908568142610695,2,0.47058823529411764,0.6285714285714299,0.2890648263178878,3,0.2727272727272727,0.5652173913043478,7,1,0,0,0,0,1,1,0,0,0,0,0,0
0.0,2,0.7647058823529411,0.514285714285716,0.2890648263178878,0,0.5454545454545454,0.5652173913043478,7,1,0,0,0,0,1,0,0,0,0,0,0,0
0.0,1,0.29411764705882354,0.5428571428571445,0.0,0,0.09090909090909091,0.30434782608695654,3,0,0,0,1,0,1,0,0,0,0,0,0,0
0.0,0,0.2647058823529412,0.5428571428571445,0.0,3,0.2727272727272727,0.13043478260869565,3,0,1,0,0,0,1,0,0,0,0,0,0,0
0.7665324899367453,2,0.32352941176470584,0.6285714285714299,0.0,4,0.2727272727272727,0.34782608695652173,2,0,0,0,1,0,1,1,0,0,0,0,1,0
0.0,2,0.2647058823529412,0.6571428571428584,0.45815690999132613,0,0.9999999999999999,0.6521739130434783,4,1,0,0,0,0,1,0,0,0,0,0,0,0
0.0,0,0.4117647058823529,0.14285714285714235,0.0,0,0.8181818181818182,0.13043478260869565,7,0,1,0,0,0,1,0,0,0,0,0,0,0
0.004169062679700977,2,0.5588235294117647,0.6571428571428584,0.2890648263178878,3,0.4545454545454545,0.43478260869565216,2,0,0,0,1,0,1,0,0,0,0,0,0,0
0.49566190515698294,2,0.676470588235294,0.571428571428573,0.0,4,0.8181818181818182,0.7826086956521738,3,1,0,0,0,0,1,1,0,0,1,1,1,1
0.0,2,0.3529411764705882,0.8285714285714292,0.2890648263178878,0,0.1818181818181818,0.6956521739130435,7,1,0,0,0,0,1,0,0,0,0,0,0,0
0.12952846463484763,2,0.29411764705882354,0.8000000000000007,0.0,3,0.9999999999999999,0.6956521739130435,5,1,0,0,0,0,1,1,0,0,0,0,0,0
0.0,2,0.5,0.8000000000000007,0.0,0,0.1818181818181818,0.5652173913043478,4,1,0,0,0,0,1,0,0,0,0,0,0,0
0.1850201265094882,2,0.38235294117647056,0.45714285714285907,0.2890648263178878,4,0.2727272727272727,0.4782608695652174,5,0,0,0,1,0,1,0,0,0,0,0,0,0
0.0,2,0.20588235294117646,0.7714285714285722,0.2890648263178878,0,0.9999999999999999,0.43478260869565216,4,0,0,0,1,0,1,0,0,0,0,0,0,0
0.0,0,0.47058823529411764,0.6571428571428584,0.2890648263178878,0,0.7272727272727273,0.0,7,0,1,0,0,0,1,0,0,0,0,0,0,0
0.0,0,0.5,0.6857142857142868,0.5781296526357756,0,0.7272727272727273,0.08695652173913043,4,0,1,0,0,0,1,0,0,0,0,0,0,0
0.020126509488211618,2,0.6176470588235294,0.6000000000000014,0.45815690999132613,3,0.5454545454545454,0.5217391304347826,5,0,0,0,1,0,1,1,0,0,0,0,0,0
0.9498274870615296,2,0.6470588235294118,0.6285714285714299,0.45815690999132613,4,0.4545454545454545,0.7826086956521738,4,1,0,0,0,0,1,1,0,0,1,0,1,0
0.0014843229859596472,2,0.3529411764705882,0.7428571428571438,0.0,0,0.8181818181818182,0.3913043478260869,2,0,0,0,1,0,1,0,0,0,0,0,0,0
0.0,0,0.11764705882352941,0.8000000000000007,0.2890648263178878,0,0.9999999999999999,0.17391304347826086,6,0,1,0,0,0,1,0,0,0,0,0,0,0
0.0,2,0.5294117647058824,0.7714285714285722,0.2890648263178878,0,0.5454545454545454,0.4782608695652174,3,0,0,0,1,0,1,0,0,0,0,0,0,0
0.906411730879816,2,0.38235294117647056,0.6571428571428584,0.0,4,0.9090909090909091,0.3913043478260869,5,0,0,0,1,0,1,1,0,0,1,0,0,0
0.0,2,0.6470588235294118,0.45714285714285907,0.5781296526357756,2,0.2727272727272727,0.7391304347826086,7,1,0,0,0,0,1,0,0,0,0,0,0,0
0.0179700977573318,0,0.32352941176470584,0.6571428571428584,0.2890648263178878,1,0.9090909090909091,0.9130434782608695,2,0,0,1,0,0,1,0,0,0,0,0,0,0
0.0,2,0.20588235294117646,0.37142857142857366,0.0,1,0.0,0.34782608695652173,6,0,0,0,1,0,1,0,0,0,0,0,0,0
0.029134784342808997,2,0.38235294117647056,0.45714285714285907,0.45815690999132613,1,0.9999999999999999,0.5652173913043478,5,1,0,0,0,0,1,1,0,0,0,0,0,0
0.49566190515698294,1,0.3529411764705882,0.8285714285714292,0.45815690999132613,4,0.9090909090909091,0.7391304347826086,6,1,0,0,0,0,1,1,0,0,1,0,0,1
0.12852213916043703,0,0.2647058823529412,0.571428571428573,0.45815690999132613,3,0.0,0.7826086956521738,3,1,0,0,0,0,1,0,0,0,0,0,0,0
0.49568717653824035,2,0.38235294117647056,0.7428571428571438,0.2890648263178878,4,0.7272727272727273,0.3913043478260869,3,0,0,0,1,0,1,1,0,0,1,0,0,0
0.0,0,0.2647058823529412,0.45714285714285907,0.45815690999132613,0,0.1818181818181818,0.9565217391304348,2,0,0,1,0,0,1,0,0,0,0,0,0,0
0.0,0,0.47058823529411764,0.6857142857142868,0.0,0,0.8181818181818182,1.0,6,0,0,1,0,0,1,0,0,0,0,0,0,0
0.0,0,0.6470588235294118,0.6000000000000014,0.45815690999132613,0,0.5454545454545454,0.9130434782608695,7,0,0,1,0,0,1,0,0,0,0,0,0,0
0.0,2,0.38235294117647056,0.37142857142857366,0.0,2,0.4545454545454545,0.7391304347826086,1,1,0,0,0,0,1,0,0,0,0,0,0,0
0.0,2,0.7352941176470588,0.6000000000000014,0.0,0,0.5454545454545454,0.6086956521739131,4,1,0,0,0,0,1,0,0,0,0,0,0,0
0.0,0,0.1764705882352941,0.514285714285716,0.2890648263178878,0,0.9090909090909091,0.08695652173913043,5,0,1,0,0,0,1,0,0,0,0,0,0,0
0.0,1,0.4411764705882353,0.6285714285714299,0.8115075629572489,3,0.36363636363636365,0.8695652173913043,2,0,0,1,0,0,1,0,0,0,0,0,0,0
0.030621046578493388,2,0.38235294117647056,0.8285714285714292,0.5781296526357756,3,0.1818181818181818,0.5217391304347826,6,0,0,0,1,0,1,1,0,0,0,0,0,0
0.0,2,0.5882352941176471,0.7714285714285722,0.45815690999132613,0,0.5454545454545454,0.5217391304347826,3,0,0,0,1,0,1,0,0,0,0,0,0,0
0.3517826336975273,2,0.47058823529411764,0.45714285714285907,0.0,4,0.9999999999999999,0.6086956521739131,3,1,0,0,0,0,1,1,0,0,0,0,0,0
0.0,0,0.14705882352941174,0.6857142857142868,0.0,0,0.1818181818181818,0.17391304347826086,4,0,1,0,0,0,1,0,0,0,0,0,0,0
0.0,0,0.3529411764705882,0.8571428571428577,0.2890648263178878,0,0.7272727272727273,0.0,4,0,1,0,0,0,1,0,0,0,0,0,0,0
0.500431282346176,2,0.5294117647058824,0.514285714285716,0.6711877414712396,4,0.5454545454545454,0.7826086956521738,5,1,0,0,0,0,1,1,0,0,1,0,0,0
0.045284646348476135,2,0.5882352941176471,0.37142857142857366,0.0,1,0.7272727272727273,0.43478260869565216,3,0,0,0,1,0,1,0,0,0,0,0,0,0
0.048303622771707876,0,0.38235294117647056,0.6285714285714299,0.2890648263178878,1,0.8181818181818182,0.9565217391304348,4,0,0,1,0,0,1,0,0,0,0,0,0,0
0.0,2,0.6176470588235294,0.571428571428573,0.5781296526357756,0,0.5454545454545454,0.5652173913043478,1,1,0,0,0,0,1,0,0,0,0,0,0,0
0.23131109833237493,2,0.38235294117647056,0.6571428571428584,0.45815690999132613,4,0.36363636363636365,0.3913043478260869,4,0,0,0,1,0,1,1,0,0,1,0,0,0
0.0,0,0.3529411764705882,0.6571428571428584,0.0,1,0.9999999999999999,0.21739130434782608,3,0,1,0,0,0,1,0,0,0,0,0,0,0
0.0,0,0.32352941176470584,0.37142857142857366,0.0,0,0.09090909090909091,0.13043478260869565,4,0,1,0,0,0,1,0,0,0,0,0,0,0
0.0,1,0.5,0.6571428571428584,0.0,2,0.4545454545454545,0.8695652173913043,3,0,0,1,0,0,1,0,0,0,0,0,0,0
0.0,2,0.2647058823529412,0.7714285714285722,0.45815690999132613,2,0.1818181818181818,0.34782608695652173,1,0,0,0,1,0,1,0,0,0,0,0,0,0
0.16345600920069006,2,0.4411764705882353,0.6000000000000014,0.0,3,0.9090909090909091,0.6521739130434783,6,1,0,0,0,0,1,1,0,0,0,0,0,0
0.0,0,0.1764705882352941,0.7142857142857153,0.0,2,0.1818181818181818,0.17391304347826086,6,0,1,0,0,0,1,0,0,0,0,0,0,0
0.0,2,0.5294117647058824,0.7142857142857153,0.2890648263178878,2,0.1818181818181818,0.7391304347826086,7,1,0,0,0,0,1,0,0,0,0,0,0,0
0.0,0,0.3529411764705882,0.3142857142857167,0.2890648263178878,3,0.2727272727272727,0.9565217391304348,1,0,0,1,0,0,1,0,0,0,0,0,0,0
0.0,0,0.2647058823529412,0.6285714285714299,0.45815690999132613,0,0.9090909090909091,0.043478260869565216,7,0,1,0,0,0,1,0,0,0,0,0,0,0
0.023720529039677977,2,0.5,0.6857142857142868,0.0,4,0.4545454545454545,0.30434782608695654,4,0,0,0,1,0,1,0,0,0,0,0,0,0
0.7544565842438183,2,0.29411764705882354,0.8571428571428577,0.0,4,0.9999999999999999,0.5217391304347826,7,0,0,0,1,0,1,0,0,0,0,0,0,0
0.0,2,0.4117647058823529,0.7428571428571438,0.0,0,0.1818181818181818,0.5652173913043478,1,1,0,0,0,0,1,0,0,0,0,0,0,0
0.0,2,0.47058823529411764,0.7142857142857153,0.45815690999132613,0,0.4545454545454545,0.43478260869565216,2,0,0,0,1,0,1,0,0,0,0,0,0,0
0.05710143428511099,2,0.2647058823529412,0.7714285714285722,0.0,3,0.9090909090909091,0.34782608695652173,2,0,0,0,1,0,1,1,0,0,0,0,0,0
0.025876940770557792,2,0.4117647058823529,0.6857142857142868,0.45815690999132613,1,0.5454545454545454,0.3913043478260869,2,0,0,0,1,0,1,1,0,0,0,0,0,0
0.025445658424381828,2,0.5,0.7428571428571438,0.0,1,0.7272727272727273,0.6086956521739131,2,1,0,0,0,0,1,0,0,0,0,0,0,0
0.0,0,0.29411764705882354,0.571428571428573,0.2890648263178878,0,0.09090909090909091,0.8260869565217391,2,0,0,1,0,0,1,0,0,0,0,0,0,0
0.0,0,0.4117647058823529,0.6571428571428584,0.45815690999132613,2,0.1818181818181818,1.0,2,0,0,1,0,0,1,0,0,0,0,0,0,0
0.0,0,0.2647058823529412,0.8285714285714292,0.0,1,0.9999999999999999,0.9565217391304348,6,0,0,1,0,0,1,0,0,0,0,0,0,0
0.05710143428511099,0,0.32352941176470584,0.7428571428571438,0.0,3,0.9999999999999999,0.7826086956521738,1,1,0,0,0,0,1,0,0,0,0,0,1,0
0.0,0,0.29411764705882354,0.45714285714285907,0.2890648263178878,0,0.1818181818181818,0.043478260869565216,3,0,1,0,0,0,1,0,0,0,0,0,0,0
0.029134784342808997,0,0.38235294117647056,0.7142857142857153,0.45815690999132613,1,0.9090909090909091,0.9565217391304348,6,0,0,1,0,0,1,0,0,0,0,0,0,0
0.008338125359401954,0,0.3529411764705882,0.45714285714285907,0.0,1,0.9090909090909091,0.0,2,0,1,0,0,0,1,0,0,0,0,0,0,0
0.021707878090856815,2,0.5294117647058824,0.514285714285716,0.0,4,0.2727272727272727,0.5652173913043478,4,1,0,0,0,0,1,1,0,0,0,0,0,0
0.0,0,0.29411764705882354,0.37142857142857366,0.0,1,0.0,0.30434782608695654,5,0,0,0,1,0,1,0,0,0,0,0,0,0
0.06426106958021852,2,0.5882352941176471,0.48571428571428754,0.45815690999132613,4,0.2727272727272727,0.6956521739130435,4,1,0,0,0,0,1,0,0,0,0,0,0,0
0.0,2,0.5882352941176471,0.7428571428571438,0.2890648263178878,0,0.1818181818181818,0.6521739130434783,4,1,0,0,0,0,1,0,0,0,0,0,0,0
0.3818286371477861,0,0.23529411764705882,0.6571428571428584,0.0,4,0.9999999999999999,0.7391304347826086,4,1,0,0,0,0,1,0,0,0,0,0,0,0
0.0,0,0.1764705882352941,0.37142857142857366,0.2890648263178878,3,0.2727272727272727,0.17391304347826086,6,0,1,0,0,0,1,0,0,0,0,0,0,0
0.0,0,0.2647058823529412,0.8285714285714292,0.0,1,0.9999999999999999,0.9130434782608695,6,0,0,1,0,0,1,0,0,0,0,0,0,0
0.07274295572167913,2,0.4411764705882353,0.6857142857142868,0.2890648263178878,4,0.2727272727272727,0.6521739130434783,2,1,0,0,0,0,1,1,0,0,0,0,0,0
0.0,0,0.47058823529411764,0.571428571428573,0.0,0,0.5454545454545454,0.9565217391304348,6,0,0,1,0,0,1,0,0,0,0,0,0,0
0.0,0,0.11764705882352941,0.8285714285714292,0.0,0,0.9999999999999999,0.30434782608695654,6,0,0,0,1,0,1,0,0,0,0,0,0,0
0.023576768257619323,2,0.4117647058823529,0.7714285714285722,0.2890648263178878,1,0.5454545454545454,0.30434782608695654,5,0,0,0,1,0,1,0,0,0,0,0,0,0
0.0,2,0.2647058823529412,0.6857142857142868,0.45815690999132613,1,0.0,0.5217391304347826,3,0,0,0,1,0,1,0,0,0,0,0,0,0
0.0,2,0.5,0.6571428571428584,0.2890648263178878,0,0.5454545454545454,0.3913043478260869,1,0,0,0,1,0,1,0,0,0,0,0,0,0
0.0,2,0.29411764705882354,0.40000000000000213,0.2890648263178878,3,0.2727272727272727,0.3913043478260869,7,0,0,0,1,0,1,0,0,0,0,0,0,0
0.029134784342808997,0,0.4117647058823529,0.7142857142857153,0.0,1,0.8181818181818182,0.8260869565217391,7,0,0,1,0,0,1,1,0,0,0,0,0,0
0.029134784342808997,2,0.3529411764705882,0.45714285714285907,0.45815690999132613,1,0.0,0.43478260869565216,2,0,0,0,1,0,0,1,0,0,0,0,0,0
0.0,0,0.5588235294117647,0.6285714285714299,0.45815690999132613,0,0.8181818181818182,0.8695652173913043,2,0,0,1,0,0,1,0,0,0,0,0,0,0
0.49566190515698294,2,0.32352941176470584,0.3142857142857167,0.2890648263178878,4,0.9999999999999999,0.4782608695652174,6,0,0,0,1,0,1,1,0,0,0,0,1,1
0.0,0,0.29411764705882354,0.6285714285714299,0.2890648263178878,1,0.9090909090909091,0.2608695652173913,5,0,1,0,0,0,1,0,0,0,0,0,0,0
0.007906843013225992,2,0.6176470588235294,0.6571428571428584,0.0,1,0.8181818181818182,0.5217391304347826,2,0,0,0,1,0,1,0,0,0,0,0,0,0
0.031052328924669352,2,0.47058823529411764,0.3428571428571452,0.2890648263178878,1,0.7272727272727273,0.34782608695652173,3,0,0,0,1,0,1,0,0,0,0,0,0,0
0.005031627372052904,2,0.47058823529411764,0.6857142857142868,0.2890648263178878,1,0.1818181818181818,0.5652173913043478,2,1,0,0,0,0,1,0,0,0,0,0,0,0
0.0,2,0.29411764705882354,0.8285714285714292,0.45815690999132613,0,0.1818181818181818,0.34782608695652173,2,0,0,0,1,0,1,0,0,0,0,0,0,0
0.0,2,0.38235294117647056,0.28571428571428825,0.0,0,0.8181818181818182,0.3913043478260869,7,0,0,0,1,0,1,0,0,0,0,0,0,0
0.0,2,0.23529411764705882,0.8571428571428577,0.2890648263178878,1,0.9999999999999999,0.3913043478260869,1,0,0,0,1,0,1,0,0,0,0,0,0,0
0.11932144910868316,2,0.5294117647058824,0.571428571428573,0.2890648263178878,3,0.9090909090909091,0.6521739130434783,3,1,0,0,0,0,1,0,0,0,0,0,0,0
0.023289246693502012,2,0.38235294117647056,0.28571428571428825,0.0,3,0.2727272727272727,0.5217391304347826,4,0,0,0,1,0,1,1,0,0,0,0,0,0
0.0,0,0.2647058823529412,0.6857142857142868,0.2890648263178878,2,0.1818181818181818,1.0,2,0,0,1,0,0,1,0,0,0,0,0,0,0
0.0,0,0.4117647058823529,0.45714285714285907,0.2890648263178878,0,0.8181818181818182,0.9565217391304348,1,0,0,1,0,0,1,0,0,0,0,0,0,0
0.017395054629097184,2,0.7058823529411764,0.6285714285714299,0.2890648263178878,1,0.5454545454545454,0.5217391304347826,4,0,0,0,1,0,1,1,0,0,0,0,0,0
0.0,0,0.4411764705882353,0.5428571428571445,0.0,0,0.5454545454545454,0.0,7,0,1,0,0,0,1,0,0,0,0,0,0,0
0.0040253018976423235,2,0.6470588235294118,0.40000000000000213,0.5781296526357756,1,0.7272727272727273,0.7826086956521738,1,1,0,0,0,0,1,0,0,0,0,0,0,0
0.0,0,0.5,0.37142857142857366,0.2890648263178878,0,0.7272727272727273,0.2608695652173913,2,0,1,0,0,0,1,0,0,0,0,0,0,0
0.005606670500287522,2,0.6470588235294118,0.40000000000000213,0.2890648263178878,3,0.4545454545454545,0.5652173913043478,4,1,0,0,0,0,1,1,0,0,0,0,0,0
0.029134784342808997,1,0.47058823529411764,0.7428571428571438,0.2890648263178878,1,0.1818181818181818,0.7826086956521738,4,1,0,0,0,0,1,1,0,0,0,0,0,0
0.03464634847613571,2,0.29411764705882354,0.6571428571428584,0.2890648263178878,4,0.36363636363636365,0.30434782608695654,6,0,0,0,1,0,1,0,0,0,0,0,0,0
0.0,0,0.32352941176470584,0.571428571428573,0.2890648263178878,2,0.4545454545454545,0.21739130434782608,3,0,1,0,0,0,1,0,0,0,0,0,0,0
0.0,2,0.9705882352941176,0.571428571428573,0.45815690999132613,0,0.5454545454545454,0.6086956521739131,7,1,0,0,0,0,1,0,0,0,0,0,0,0
0.0,0,0.4117647058823529,0.7142857142857153,0.0,0,0.7272727272727273,0.13043478260869565,3,0,1,0,0,0,1,0,0,0,0,0,0,0
0.2750143760782059,2,0.6470588235294118,0.5428571428571445,0.5781296526357756,4,0.2727272727272727,0.6956521739130435,2,1,0,0,0,0,1,0,0,0,0,0,0,0
0.05710143428511099,1,0.2647058823529412,0.571428571428573,0.2890648263178878,3,0.8181818181818182,0.34782608695652173,5,0,0,0,1,0,1,1,0,0,0,0,0,0
0.0,0,0.32352941176470584,0.7142857142857153,0.0,1,0.9999999999999999,0.21739130434782608,6,0,1,0,0,0,1,0,0,0,0,0,0,0
0.0,0,0.29411764705882354,0.3428571428571452,0.45815690999132613,0,0.9999999999999999,0.21739130434782608,6,0,1,0,0,0,1,0,0,0,0,0,0,0
0.0,2,0.5294117647058824,0.6285714285714299,0.45815690999132613,2,0.4545454545454545,0.4782608695652174,3,0,0,0,1,0,1,0,0,0,0,0,0,0
0.0,2,0.38235294117647056,0.7714285714285722,0.6711877414712396,1,0.9999999999999999,0.6086956521739131,7,1,0,0,0,0,1,0,0,0,0,0,0,0
0.019838987924094307,2,0.47058823529411764,0.6571428571428584,0.7472217363092141,3,0.2727272727272727,0.4782608695652174,1,0,0,0,1,0,1,0,0,0,0,0,0,0
0.0,0,0.4117647058823529,0.7142857142857153,0.2890648263178878,0,0.8181818181818182,0.08695652173913043,5,0,1,0,0,0,1,0,0,0,0,0,0,0
0.0,0,0.2647058823529412,0.6285714285714299,0.0,3,0.4545454545454545,0.13043478260869565,5,0,1,0,0,0,1,0,0,0,0,0,0,0
0.15986198964922368,2,0.29411764705882354,0.514285714285716,0.2890648263178878,4,0.2727272727272727,0.34782608695652173,6,0,0,0,1,0,1,0,0,0,0,0,0,0
0.0,0,0.4117647058823529,0.7714285714285722,0.2890648263178878,0,0.5454545454545454,0.9565217391304348,2,0,0,1,0,0,1,0,0,0,0,0,0,0
0.0,0,0.4411764705882353,0.6000000000000014,0.0,0,0.7272727272727273,0.17391304347826086,6,0,1,0,0,0,1,0,0,0,0,0,0,0
0.1825761932144911,2,0.47058823529411764,0.6285714285714299,0.8115075629572489,4,0.36363636363636365,0.6956521739130435,1,1,0,0,0,1,1,0,0,0,0,0,0,0
0.0,2,0.23529411764705882,0.8285714285714292,0.2890648263178878,0,0.1818181818181818,0.3913043478260869,6,0,0,0,1,0,1,0,0,0,0,0,0,0
0.0,0,0.23529411764705882,0.514285714285716,0.0,0,0.0,0.21739130434782608,7,0,1,0,0,0,1,0,0,0,0,0,0,0
0.0,0,0.1764705882352941,0.4285714285714306,0.2890648263178878,0,0.9090909090909091,1.0,2,0,0,1,0,0,1,0,0,0,0,0,0,0
0.005319148936170213,2,0.5882352941176471,0.514285714285716,0.6711877414712396,1,0.5454545454545454,0.6521739130434783,3,1,0,0,0,0,1,1,0,0,0,0,0,0
0.0,2,0.8823529411764706,0.571428571428573,0.0,0,0.5454545454545454,0.7826086956521738,7,1,0,0,0,0,1,0,0,0,0,0,0,0
0.0,2,0.47058823529411764,0.4285714285714306,0.45815690999132613,2,0.2727272727272727,0.4782608695652174,5,0,0,0,1,0,1,0,0,0,0,0,0,0
0.0,0,0.38235294117647056,0.6000000000000014,0.45815690999132613,3,0.2727272727272727,0.9130434782608695,2,0,0,1,0,0,1,0,0,0,0,0,0,0
0.0,0,0.38235294117647056,0.6857142857142868,0.2890648263178878,0,0.9090909090909091,1.0,2,0,0,1,0,0,1,0,0,0,0,0,0,0
0.05710143428511099,2,0.1764705882352941,0.6857142857142868,0.45815690999132613,3,0.9090909090909091,0.34782608695652173,2,0,0,0,1,0,1,1,0,0,0,0,0,0
0.029902242668200116,2,0.38235294117647056,0.7428571428571438,0.7472217363092141,3,0.0,0.6086956521739131,5,1,0,0,0,0,1,0,0,0,0,0,0,0
0.06584243818286371,2,0.9117647058823529,0.45714285714285907,0.45815690999132613,4,0.4545454545454545,0.6956521739130435,3,1,0,0,0,0,1,0,0,0,0,0,0,0
0.005462909718228867,2,0.9411764705882353,0.571428571428573,0.2890648263178878,1,0.5454545454545454,0.6086956521739131,6,1,0,0,0,0,1,1,0,0,0,0,0,0
0.0,0,0.3529411764705882,0.3142857142857167,0.2890648263178878,3,0.36363636363636365,1.0,7,0,0,1,0,0,1,0,0,0,0,0,0,0
0.0,0,0.0588235294117647,0.9428571428571431,0.0,2,0.0,0.30434782608695654,1,0,0,0,1,0,1,0,0,0,0,0,0,0
0.03780908568142611,2,0.4411764705882353,0.6571428571428584,0.2890648263178878,3,0.4545454545454545,0.3913043478260869,3,0,0,0,1,0,1,1,0,0,0,0,0,0
0.0,0,0.20588235294117646,0.7142857142857153,0.2890648263178878,0,0.1818181818181818,1.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
0.0,2,0.9117647058823529,0.5428571428571445,0.0,0,0.5454545454545454,0.7391304347826086,7,1,0,0,0,0,1,0,0,0,0,0,0,0
0.0,0,0.14705882352941174,0.8571428571428577,0.2890648263178878,0,0.0,0.08695652173913043,2,0,1,0,0,0,1,0,0,0,0,0,0,0
0.0,0,0.1764705882352941,0.514285714285716,0.0,0,0.1818181818181818,0.08695652173913043,2,0,1,0,0,0,1,0,0,0,0,0,0,0
0.0,0,0.32352941176470584,0.6571428571428584,0.0,0,0.9090909090909091,0.9565217391304348,2,0,0,1,0,0,1,0,0,0,0,0,0,0
0.046578493387004025,0,0.23529411764705882,0.8000000000000007,0.2890648263178878,1,0.1818181818181818,0.8695652173913043,6,0,0,1,0,0,0,1,0,0,0,0,0,0
0.0,0,0.32352941176470584,0.5428571428571445,0.2890648263178878,1,0.0,0.8260869565217391,1,0,0,1,0,0,1,0,0,0,0,0,0,0
0.0,1,0.2647058823529412,0.45714285714285907,0.8115075629572489,0,0.1818181818181818,0.30434782608695654,3,0,0,0,1,0,1,0,0,0,0,0,0,0
0.0,0,0.0588235294117647,0.9428571428571431,0.2890648263178878,2,0.0,0.21739130434782608,1,0,1,0,0,0,1,0,0,0,0,0,0,0
0.0,0,0.5294117647058824,0.514285714285716,0.45815690999132613,3,0.4545454545454545,0.17391304347826086,7,0,1,0,0,0,1,0,0,0,0,0,0,0
0.16891891891891891,2,0.5588235294117647,0.7142857142857153,0.0,4,0.4545454545454545,0.8260869565217391,6,0,0,1,0,0,1,0,0,0,0,0,0,0
0.0,0,0.4117647058823529,0.514285714285716,0.0,3,0.2727272727272727,0.0,6,0,1,0,0,0,1,0,0,0,0,0,0,0
0.0,2,0.4117647058823529,0.28571428571428825,0.2890648263178878,0,0.8181818181818182,0.43478260869565216,7,0,0,0,1,0,1,0,0,0,0,0,0,0
0.0,0,0.5,0.7142857142857153,0.45815690999132613,2,0.1818181818181818,0.8695652173913043,1,0,0,1,0,0,1,0,0,0,0,0,0,0
0.0,0,0.29411764705882354,0.7428571428571438,0.2890648263178878,3,0.0,1.0,5,0,0,1,0,0,1,0,0,0,0,0,0,0
0.0,0,0.20588235294117646,0.571428571428573,0.5781296526357756,0,0.0,0.9565217391304348,6,0,0,1,0,0,1,0,0,0,0,0,0,0
0.0,0,0.47058823529411764,0.6000000000000014,0.2890648263178878,0,0.7272727272727273,0.13043478260869565,5,0,1,0,0,0,1,0,0,0,0,0,0,0
0.07561817136285222,2,0.6470588235294118,0.6285714285714299,0.45815690999132613,3,0.4545454545454545,0.6521739130434783,4,1,0,0,0,0,1,0,0,0,0,0,0,0
0.028464634847613572,2,0.5,0.6571428571428584,0.2890648263178878,1,0.1818181818181818,0.6086956521739131,2,1,0,0,0,0,0,1,0,0,0,0,0,0
0.02314548591144336,2,0.4117647058823529,0.6857142857142868,0.8115075629572489,4,0.36363636363636365,0.6521739130434783,3,1,0,0,0,0,1,0,0,0,0,0,0,0
0.005894192064404831,2,0.6470588235294118,0.6571428571428584,0.5781296526357756,3,0.4545454545454545,0.5652173913043478,2,1,0,0,0,0,1,1,0,0,0,0,0,0
